id;label;text
1781;NEU;El chándal no se qué pasa que no talla bien, tengo varios de esta marca y este talla diferente tanto con mis chándals como mismo modelo, ya que me lo reemplazaron y el tallaje dentro de la misma talla eran muy diferentes así que difícil acertar con la talla. La calidad reguleras muy fino y con muchos hilos en la chaqueta y pantalón. Me lo quedo porque me gusta el diseño y por el precio en promoción.
1782;NEU;Bien de precio, de diseño, pero el tejido del pantalón se rompió con pequeños agujeritos al par de semanas de su uso, en la zona del muslo, no sé el porqué.El resto del chándal bien.Tengo muchas prendas Joma y nunca me pasó,suelen ser resistentes.En este caso, no.
1783;NEU;No esta mal, pero tiene modelos más cómodos y que quedan mejor, me gustó mas el azul que compré.
1784;NEU;Que no hay problema para devolver, que las tallas son más pequeñas que lo que marca
1785;NEU;Por el precio que tiene no está mal, aunque la tela no me gustó demasiado.
1786;NEG;Hace bolas y es de esa tela que coge mucha electricidad estática.
1787;NEU;De talla y color está bien, pero no le auguro mucho tiempo de uso
1788;NEG;El producto llegó bien, pero ha llegado en bolsa transparente y abierta. El chándal estaba fuera de la bolsa.
1789;NEG;Tallaba pequeño y lo devolví, estoy a la espera de recibir el reembolso, lo devolví y me han comunicado que puede tardar hasta cuatro semanas después de recibirlo, sigo esperando
1790;NEG;En la fotografía parece de más calidad
1791;NEG;Las tallas concuerdan pero el chándal es súper fino no abriga nada y el tejido en cuanto no tengas cuidado y te roces por algún lugar se le empiezan a salir las puntadas de la tela.
1792;NEU;El Chándal no está mal , el tejido es fino pero parece bueno. El problema es q yo pedí la talla M para mi hijo q mide. 1,80 y el Pantalon le queda corto. Si hubiera medido 1,70 le quedaría perfecto
1793;NEU;El chándal está bien, pero son muy pitillo y a mi personalmente no me gustan así, no me di cuenta del corte por eso lo pedí
1794;NEG;Es algo pequeño
1795;NEG;Se retrasó la entrega
1796;NEU;Compré una S y la chaqueta queda demasiado larga mientras que los pantalones quedaban bien,en mi opinión está descompesada la talla de la chaqueta y el pantalón. Después compré una chaqueta sólo de la talla S y quedaba bien.
1797;NEU;Los colores están chulos, la calidad normal, acorde con el precio. No he tenido mucha suerte, la primera compra se equivocaron de color, la segunda el bolsillo con un agujero.
1798;NEU;Calidad muy muy justita. No va a ser muy durable, los acabados son justitos, y la tela muy fina. Pero cumple su función, y el precio es el que es
1799;POS;Bien relación precio. No se le puede pedir mucho más. El diseño es bonito y queda perfecto. Para mi la talla S y mido 170 cm
1800;NEU;Es cómodo, algo fino para mi gusto, la talla es la correcta y no me a gustado que tiene un trozo de 4 centímetros descosido en la pierna derecha
1801;NEU;En relación a la calidad pero parece que es una tela bastante fina. El pantalón tiene una forma rara (es bastante estrecho abajo lo que hace que arriba se quede flojo). La talla es la justa.
1802;POS;Genial, talla M perfecta, es un chandal que queda ajustado para correr y hacer ejercicio
1803;NEU;Es cómodo y por el precio lo justo. Papel de fumar
1804;NEG;El chándal a calidad precio está bien, pero no entiendo que yo pida en azul y amarillo y de dos que pedí me han mandado en azul y blanco, no lo entiendo
1805;NEG;La talla s me parece algo grande y los acabados podían estar mejor
1806;POS;Chándal a buen precio
1807;POS;Calidad precio correcto. Mido 190 cm, la Xl va corta.
1808;NEU;Normal
1809;NEU;Es bonito y talla bien, aunque es un poco fino
1810;POS;Le pongo las tres bbb porque como chandal es bueno, pero no buenissimo, bonito y barato. El modelo del chandal es perfecto, el pantalon es ceñido y ajustado no es el tipico pantalon amplio de siempre. La chaqueta tiene cremallera y de talla perfecto ni grande ni pequeño. El color es lo mas atractivo, es un verde limon muy llamativo donde quiza acudan todos los mosquitos pero justo el color es lo mas nos llamó la atención, se sale del tipico chandal clasico de Joma. Ahora aclaro lo de bueno y no buenissimo, la tela sobre todo del pantalon porque es lo que mas se usa, empieza a tener hilos como cuando te araña un gato, se forma como una pequeña carrera y eso hace que el chandal aparente mas uso de lo que tiene, eso es el unico inconveniente, que la tela no es muy buena o agradecida como querais llamarlo. Se seca super rapido porque no es grueso ideal para entretiempo. De ahi mis 4 estrellas por la calidad de la tela.
1811;NEU;Talla L -Está muy bien la tela está muy suave es de los modelos que son ajustados de pantalón recomendado .lo único tardo mucho casi un mes creo que ha venido de un pueblo de Júpiter
1812;POS;Perfecto, ha llegado muy rápido cosa que se agradece, llegado el momento de estrenarlo, a mí personalmente me ha quedado como un guante, decir que soy de compression fuerte y aun así ha coincidido la talla perfectamente, por lo tanto, espero que dure en el tiempo
1813;POS;Rapido
1814;POS;En principio y sin usarlo, por este precio es difícil encontrar un chándal que no sea made in china. Esta es una marca española que en principio puede ser una garantía, que ya veremos si con el uso se confirma. Este es un chándal de primavera/verano, fino, que no sirve para invierno si no quieres venir con síntomas de congelación alguna mañana que has salido a correr en sitios como Madrid con 0 grados. Es bonito y queda bien, aunque el pantalón parece un poco corto. La calidad?. Veremos cuando pueda usarlo, ya que como digo es un chándal de verano, muy fino.
1815;POS;El chándal es muy bonito. Mido 1.73 peso 78kilos. Compré la M y me keda corto de piernas y algo estrecho el pantalón. La parte de arriba estaba más o menos bien, es un chándal muy fino, mucho mucho. Es para verano. Se lo keda mi hijo que mide 1.69 y pesa unos 68 k. Le keda bien. Aunque la chaketa un pelín grande.
1816;POS;Bonito buena calidad
1817;NEG;La chaqueta muy bien aunque las costuras podrían ser mejores pero el pantalón es muy pequeño. Todos mis chándals son talla L y me quedan bien, incluso tengo dos de la misma marca y me quedan algo grandes, pero este pantalón no solo es que me quede corto sino que muy apretado, ni me puedo agachar sin que me tire por abajo y por arriba y eso que soy una persona delgada.
1818;POS;Es igual a la foto, quizás más para entretiempo porque es fino.
1819;NEU;No está mal del todo. La sudadera queda bien, pero el pantalón tiene el tiro muy alto. Mide 1,88 y ha pedido la XL, pesa 91 kg.
1820;POS;Es bonito y con el uso y los lavados no se ha estropeado.
1821;POS;De Buena calidad y detalles. Quizá un poco más fino de lo deseado pero se compensa por todo lo demás. Mido 183 y peso 83kgs. Pedí una M y me está clavado. Lo recomiendo.
1822;NEU;Un poco más cutrillo de lo que esperaba pero no está mal.
1823;POS;Buen chándal por ese precio.....pero pantalon corto para mí 1,80 m. la M.
1824;POS;Muy comodo y bonito,sienta muy bien
1825;NEU;No me ha gustado para NADA EL SERVICIO DE TRANPORTE .Vinieron una vez a casa el día 17y no estaba .Y me escribieron que volvería dia pxmo me pase toda la mañana esperando y nada y ayer tarde intenté averigua donde estaba el paquete y tuve que ir a buscarlo a la agencia de trasporte que venía que no estaba al.ladl de.mi casa MRW. FAYO total pero era para un regalo y llega casi una semana más tarde .. El chándal bien por suerte
1826;POS;Tal y como lo ves en las fotos. La talla corresponde
1827;POS;Queda muy bien puesto
1828;POS;Muy cómodo y buena relación calidad precio
1829;NEG;El pantalón es demasiado ceñido, parece una mallas
1830;NEU;En general buen chandal. Para mi gusto queda demasiado ajustado en el gemelo.
1831;NEU;El pantalon está espectacular, solo por eso merece la pena, es ceñido y super cómodo, el problema es la sudadera, a mi personalmente ni me gusta la estética ni corresponde con la talla, es mucho más grande en proporción que el pantalón, no se si esta hecho para gente poco deportista con más barriga que músculo.
1832;POS;Tiene una tela no demasiado rígida, como ropa deportiva es lo que buscaba
1833;NEU;Viene un poco justo de gemel pero es un chándal que ajusta y estiliza a la vez la figura. La única pega es que lo he lavado solo una vez y en un corro le han salido bolas, pero pocas
1834;POS;El tallaje es correcto. Queda muy bien en el cuerpo. Salvo la chaqueta que parece ser que en este modelo de chándal es más anchorra y no queda especialmente ajustada. Pero aún así, bien.
1835;NEU;El chándal está muy bien, la pena es que me han enviado el pantalón que no se corresponde con el modelo pedido. (Pantalón con detalles blancos en vez de azul turquesa)...
1836;POS;Precioso diseño y todo bien. Tallaje y demás perfecto. Le falta un poco de grosor a la tela, pero por lo demás un chándal muy bueno.
1837;POS;Para dar paseos en bici y para andar es indicado. Es ligero. Y los acabados son correctos. Las cremalleras, colores, y ajustes son buenos. El tejido es adecuado, aunque de poco espesor. Lo cual no tiene por qué ser un inconveniente para ejercitarse. Es lo que buscaba.
1838;POS;Calidad precio acetable, calidad tejido regular el elástico pantalón es muy débil, después de varias lavadas el elástico es probable que ya no apriete la cintura. El diseño es bonito quizá aprieta mucho la pierna en los gemelos.
1839;NEU;Es bastante fino, pero al ser dos piezas viste bien. No abriga en exceso, así que para el invierno no lo recomiendo.
1840;NEU;Calidad precio está muy bien. Lo que si talla algo pequeño, para que os hagáis una idea: mido 1'83 peso 81kg y la talla M me está corta de piernas y muy apretado.
1841;NEU;Por el precio que tiene no se puede pedir mucho más. El corte que tiene hace k siente muy bien, ajustado en las piernas pero el tejido es muy fino y creo k va a durar poco, no se ve de mucha calidad pero ya veremos como aguanta el tiempo.
1842;NEU;Esta muy bonito, pero con el tiempo le han salido alguna bolita del roce.
1843;POS;Es un buen producto, tejido algo "fino", delgado, pero es un buen producto con una relación calidad-precio muy buena.
1844;POS;Buen chandal para actividades de interior o meses calidos, la tela es fina pero resistente, no aisla del frio. por 25E 100% recomendable
1845;NEU;Pasable
1846;POS;Color llamativo como se ve en la foto , muy bonito, calidad de la tela normal. Muy cómodo, tallaje normal. 1
1847;NEU;Precioso chándal aunque me ha parecido muy fino, pensé que seria mas gordito y abrigo
1848;POS;El diseño me parece bonito, aunque esto va de gustos. Sienta un poco ceñido, con lo que si te gusta que no aprete, coje una talla mas que la que uses normalmente... Se siente bien y buenos acabados.. nosotros contentos con la compra.
1849;POS;a resultado muy bueno,lo compre para un viaje a disney para mi marido y la verdad que genial,esta encantado con el.calienta,esta muy bien. es bonito y comodo.tiene una calidad precio muy buena la verdad.nos a llovido,a hecho muchisimo frio y a ido genial.el unico pero es que decí­a que le hacia la impresión de no transpirar mucho.
1850;POS;aí­sla bien la humedad. en valencia hace mucha y es muy eficaz. el tejido es de calidad y es comodo. no parece plastico, es más similar a la tela por lo que se agradece al tacto y es confortable. transpira.
1851;POS;abriga bien
1852;NEU;abriga depende para que lo uses. si te vas al polo norte será insuficiente. yo lo uso para ir en moto, debajo del barbour y voy estupendamente. lo que me no me convenció mucho es la cremallera. al principio costaba ponerla ahora tras varios usos parece que va mejor, pero.....la encuentro un poco frágil. el tiempo dirá. de momento satisfecho.
1853;POS;abriga muy bien y su estética y detalles son buenos. satisfecho con la compra
1854;POS;abriga y no pesa nada.
1855;POS;acorde a la marca y a un buen precio.me queda genial
1856;NEG;aparentemente el abrigo estaba en buenas condiciones, pero al abrirlo tení­a unas manchas como de plástico pegado y parecí­a que estaba usado. se le salen las plumas y da mucha talla.
1857;POS;bien
1858;POS;bien producto , calidad precio de lo mejor
1859;POS;bien,suave cómoda y la talla bien,eso sí­ yo recomendarí­a una talla menos,
1860;POS;bonita, comoda, muy bien hecha, elegante.abriga lo sificiente para invierno moderado
